report_date,commodity,country,marketing_year,crop_stage,Beginning Stocks,Production,Imports,Domestic Total 2,Exports,Ending Stocks,Domestic Crush,Domestic Feed
2020-10-09,soybean,Paraguay,2019/20 Est.,Next year,0.32,9.9,0.02,,5.9,0.29,,
2020-10-09,soybean,Major Importers  4/,2019/20 Est.,Next year,22.13,21.77,131.71,,0.31,28.54,,
2020-10-09,soybean,China,2019/20 Est.,Next year,19.46,18.1,97.4,,0.09,25.66,,
2020-10-09,soybean,European Union,2019/20 Est.,Next year,1.61,2.62,15.6,,0.2,1.71,,
2020-10-09,soybean,Southeast Asia,2019/20 Est.,Next year,0.71,0.61,9.32,,0.02,0.8,,
2020-10-09,soybean,Mexico,2019/20 Est.,Next year,0.18,0.24,6.0,,0.0,0.16,,
2020-10-09,soybean meal,World  2/,2018/19,Current year,13.5,233.43,62.03,,67.28,11.78,,
2020-10-09,soybean meal,World Less China,2018/19,Current year,13.5,166.11,62.01,,66.35,11.78,,
2020-10-09,soybean meal,United States,2018/19,Current year,0.5,44.28,0.62,,12.19,0.37,,
2020-10-09,soybean meal,Total Foreign,2018/19,Current year,12.99,189.14,61.41,,55.09,11.42,,
2020-10-09,soybean meal,Major Exporters  3/,2018/19,Current year,6.99,71.84,0.1,,47.11,5.76,,
2020-10-09,soybean meal,Argentina,2018/19,Current year,2.48,31.2,0.03,,28.83,1.74,,
2020-10-09,soybean meal,Brazil,2018/19,Current year,4.3,32.96,0.02,,16.09,3.54,,
2020-10-09,soybean meal,India,2018/19,Current year,0.22,7.68,0.05,,2.18,0.48,,
2020-10-09,soybean meal,Major Importers  4/,2018/19,Current year,1.63,22.02,38.88,,0.59,1.74,,
2020-10-09,soybean meal,European Union,2018/19,Current year,0.26,12.32,18.76,,0.37,0.58,,
2020-10-09,soybean meal,Mexico,2018/19,Current year,0.04,4.86,1.84,,0.01,0.15,,
2020-10-09,soybean meal,Southeast Asia 5/,2018/19,Current year,1.21,2.98,16.69,,0.2,0.91,,
2020-10-09,soybean meal,World  2/,2019/20 Est.,Next year,11.78,242.51,62.65,,66.25,9.9,,
2020-10-09,soybean meal,World Less China,2019/20 Est.,Next year,11.78,170.04,62.6,,65.21,9.9,,
2020-10-09,soybean meal,United States,2019/20 Est.,Next year,0.37,46.29,0.56,,12.61,0.36,,
2020-10-09,soybean meal,Total Foreign,2019/20 Est.,Next year,11.42,196.22,62.09,,53.64,9.54,,
2020-10-09,soybean meal,Major Exporters  3/,2019/20 Est.,Next year,5.76,71.17,0.04,,45.22,4.69,,
2020-10-09,soybean meal,Argentina,2019/20 Est.,Next year,1.74,30.1,0.0,,26.7,1.86,,
2020-10-09,soybean meal,Brazil,2019/20 Est.,Next year,3.54,34.35,0.01,,17.52,2.32,,
2020-10-09,soybean meal,India,2019/20 Est.,Next year,0.48,6.72,0.03,,1.0,0.51,,
2020-10-09,soybean meal,Major Importers  4/,2019/20 Est.,Next year,1.74,23.1,38.88,,0.57,1.31,,
2020-10-09,soybean meal,European Union,2019/20 Est.,Next year,0.58,12.8,17.9,,0.35,0.23,,
2020-10-09,soybean meal,Mexico,2019/20 Est.,Next year,0.15,4.9,1.93,,0.01,0.07,,
2020-10-09,soybean meal,Southeast Asia 5/,2019/20 Est.,Next year,0.91,3.51,17.35,,0.21,0.91,,
2020-10-09,soybean meal,World  2/,2020/21 Proj.,Outlook year,9.9,253.32,64.73,,67.81,9.62,,
2020-10-09,soybean meal,World Less China,2020/21 Proj.,Outlook year,9.9,174.91,64.72,,66.81,9.62,,
2020-10-09,soybean meal,United States,2020/21 Proj.,Outlook year,0.36,46.63,0.36,,12.25,0.36,,
2020-10-09,soybean meal,Total Foreign,2020/21 Proj.,Outlook year,9.54,206.69,64.37,,55.56,9.26,,
2020-10-09,soybean meal,Major Exporters  3/,2020/21 Proj.,Outlook year,4.69,75.6,0.07,,47.87,4.5,,
2020-10-09,soybean meal,Argentina,2020/21 Proj.,Outlook year,1.86,32.33,0.0,,29.0,1.79,,
2020-10-09,soybean meal,Brazil,2020/21 Proj.,Outlook year,2.32,35.28,0.02,,16.8,2.31,,
2020-10-09,soybean meal,India,2020/21 Proj.,Outlook year,0.51,8.0,0.05,,2.07,0.41,,
2020-10-09,soybean meal,Major Importers  4/,2020/21 Proj.,Outlook year,1.31,23.21,40.17,,0.52,1.63,,
2020-10-09,soybean meal,European Union,2020/21 Proj.,Outlook year,0.23,12.56,18.85,,0.3,0.45,,
2020-10-09,soybean meal,Mexico,2020/21 Proj.,Outlook year,0.07,5.06,2.0,,0.01,0.07,,
2020-10-09,soybean meal,Southeast Asia 5/,2020/21 Proj.,Outlook year,0.91,3.69,17.62,,0.21,1.01,,
2020-10-09,soybean oil,World  2/,2018/19,Current year,3.87,55.8,10.4,,11.23,3.88,,
2020-10-09,soybean oil,World Less China,2018/19,Current year,3.3,40.57,9.62,,11.03,3.38,,
2020-10-09,soybean oil,United States,2018/19,Current year,0.91,10.98,0.18,,0.88,0.81,,
2020-10-09,soybean oil,Total Foreign,2018/19,Current year,2.96,44.82,10.22,,10.35,3.08,,
2020-10-09,soybean oil,Major Exporters  3/,2018/19,Current year,0.8,19.74,0.47,,7.78,0.99,,
2020-10-09,soybean oil,Argentina,2018/19,Current year,0.27,7.91,0.0,,5.26,0.35,,
2020-10-09,soybean oil,Brazil,2018/19,Current year,0.37,8.18,0.02,,1.08,0.33,,
2020-10-09,soybean oil,European Union,2018/19,Current year,0.15,2.96,0.42,,0.79,0.29,,
2020-10-09,soybean oil,Major Importers  4/,2018/19,Current year,1.03,18.02,6.33,,0.31,1.09,,
2020-10-09,soybean oil,China,2018/19,Current year,0.57,15.23,0.78,,0.2,0.5,,
2020-10-09,soybean oil,India,2018/19,Current year,0.17,1.73,3.0,,0.01,0.14,,
2020-10-09,soybean oil,North Africa 5/,2018/19,Current year,0.19,0.73,1.56,,0.1,0.2,,
2020-10-09,soybean oil,World  2/,2019/20 Est.,Next year,3.88,57.7,11.01,,12.02,4.08,,
2020-10-09,soybean oil,World Less China,2019/20 Est.,Next year,3.38,41.3,10.08,,11.85,3.43,,
2020-10-09,soybean oil,United States,2019/20 Est.,Next year,0.81,11.29,0.15,,1.27,0.79,,
2020-10-09,soybean oil,Total Foreign,2019/20 Est.,Next year,3.08,46.41,10.87,,10.75,3.3,,
2020-10-09,soybean oil,Major Exporters  3/,2019/20 Est.,Next year,0.99,19.91,0.55,,8.02,1.14,,
2020-10-09,soybean oil,Argentina,2019/20 Est.,Next year,0.35,7.62,0.0,,5.4,0.24,,
2020-10-09,soybean oil,Brazil,2019/20 Est.,Next year,0.33,8.5,0.07,,1.16,0.35,,
2020-10-09,soybean oil,European Union,2019/20 Est.,Next year,0.29,3.08,0.48,,0.8,0.52,,
2020-10-09,soybean oil,Major Importers  4/,2019/20 Est.,Next year,1.09,19.29,6.68,,0.38,1.25,,
2020-10-09,soybean oil,China,2019/20 Est.,Next year,0.5,16.4,0.93,,0.18,0.65,,
2020-10-09,soybean oil,India,2019/20 Est.,Next year,0.14,1.51,3.4,,0.02,0.14,,
2020-10-09,soybean oil,North Africa 5/,2019/20 Est.,Next year,0.2,0.91,1.66,,0.19,0.31,,
2020-10-09,soybean oil,World  2/,2020/21 Proj.,Outlook year,4.08,60.3,10.98,,12.08,4.07,,
2020-10-09,soybean oil,World Less China,2020/21 Proj.,Outlook year,3.43,42.56,9.88,,11.93,3.42,,
2020-10-09,soybean oil,United States,2020/21 Proj.,Outlook year,0.79,11.46,0.16,,1.18,0.8,,
2020-10-09,soybean oil,Total Foreign,2020/21 Proj.,Outlook year,3.3,48.84,10.82,,10.9,3.27,,
2020-10-09,soybean oil,Major Exporters  3/,2020/21 Proj.,Outlook year,1.14,20.65,0.46,,8.5,1.15,,
2020-10-09,soybean oil,Argentina,2020/21 Proj.,Outlook year,0.24,8.16,0.0,,5.8,0.25,,
2020-10-09,soybean oil,Brazil,2020/21 Proj.,Outlook year,0.35,8.75,0.04,,1.2,0.37,,
2020-10-09,soybean oil,European Union,2020/21 Proj.,Outlook year,0.52,3.02,0.42,,0.83,0.5,,
2020-10-09,soybean oil,Major Importers  4/,2020/21 Proj.,Outlook year,1.25,20.98,6.62,,0.31,1.28,,
2020-10-09,soybean oil,China,2020/21 Proj.,Outlook year,0.65,17.74,1.1,,0.15,0.65,,
2020-10-09,soybean oil,India,2020/21 Proj.,Outlook year,0.14,1.8,3.14,,0.01,0.14,,
2020-10-09,soybean oil,North Africa 5/,2020/21 Proj.,Outlook year,0.31,0.88,1.64,,0.16,0.35,,
2020-10-09,soybean,Argentina,Outlook,Outlook year,26.4,53.5,4.0,49.2,7.5,27.2,42.0,
2020-10-09,soybean,Brazil,Outlook,Outlook year,19.43,133.0,0.4,48.15,85.0,19.68,45.5,
2020-10-09,soybean,China,Outlook,Outlook year,27.26,17.5,99.0,116.4,0.1,27.26,98.0,
2020-10-09,soybean,European Union,Outlook,Outlook year,1.96,2.8,14.9,17.63,0.25,1.79,15.9,
2020-10-09,soybean,Major Exporters  3/,Outlook,Outlook year,46.12,198.84,4.41,101.53,100.82,47.02,91.38,
2020-10-09,soybean,Major Importers  4/,Outlook,Outlook year,30.34,21.48,132.78,154.07,0.38,30.16,127.19,
2020-10-09,soybean,Mexico,Outlook,Outlook year,0.16,0.35,6.1,6.47,0.0,0.14,6.4,
2020-10-09,soybean,Paraguay,Outlook,Outlook year,0.29,10.25,0.01,4.1,6.3,0.14,3.8,
2020-10-09,soybean,Southeast Asia,Outlook,Outlook year,0.76,0.6,9.37,9.92,0.03,0.78,4.37,
2020-10-09,soybean,Total Foreign,Outlook,Outlook year,80.37,252.37,162.84,306.0,108.5,81.07,261.47,
2020-10-09,soybean,United States,Outlook,Outlook year,15.64,117.38,0.41,63.07,57.83,12.52,59.33,
2020-10-09,soybean,World  2/,Outlook,Outlook year,96.01,369.74,163.25,369.07,166.34,93.59,320.8,
2020-10-09,soybean,World Less China,Outlook,Outlook year,68.75,352.24,64.25,252.67,166.24,66.33,222.8,
2020-11-10,wheat,World  3/,2018/19,Current year,287.97,730.9,171.12,734.75,173.67,284.11,,139.2
2020-11-10,wheat,World Less China,2018/19,Current year,156.77,599.47,167.98,609.75,172.67,144.35,,119.2
2020-11-10,wheat,United States,2018/19,Current year,29.91,51.31,3.66,29.99,25.5,29.39,,2.39
2020-11-10,wheat,Total Foreign,2018/19,Current year,258.06,679.59,167.46,704.76,148.17,254.73,,136.81
2020-11-10,wheat,Major Exporters  4/,2018/19,Current year,43.93,302.77,7.31,194.75,120.77,38.5,,81.91
2020-11-10,wheat,Argentina,2018/19,Current year,0.47,19.5,0.01,6.05,12.19,1.74,,0.05
2020-11-10,wheat,Australia,2018/19,Current year,5.55,17.6,0.5,9.2,9.01,5.44,,5.7
2020-11-10,wheat,Canada,2018/19,Current year,6.73,32.35,0.48,9.15,24.38,6.04,,4.16
2020-11-10,wheat,European Union  5/,2018/19,Current year,17.94,136.58,5.76,121.05,23.31,15.92,,51.5
2020-11-10,wheat,Russia,2018/19,Current year,12.01,71.69,0.45,40.5,35.86,7.78,,18.0
2020-11-10,wheat,Ukraine,2018/19,Current year,1.24,25.06,0.11,8.8,16.02,1.59,,2.5
2020-11-10,wheat,Major Importers  6/,2018/19,Current year,177.34,199.78,111.72,294.01,12.44,182.39,,37.99
2020-11-10,wheat,Bangladesh,2018/19,Current year,2.23,1.1,5.1,7.18,0.0,1.26,,0.28
2020-11-10,wheat,Brazil,2018/19,Current year,1.31,5.43,7.02,12.1,0.6,1.06,,0.5
2020-11-10,wheat,China,2018/19,Current year,131.2,131.43,3.15,125.0,1.01,139.77,,20.0
2020-11-10,wheat,Japan,2018/19,Current year,1.23,0.86,5.73,6.45,0.29,1.08,,0.7
2020-11-10,wheat,N. Africa  7/,2018/19,Current year,14.87,21.0,26.96,46.1,1.19,15.53,,2.25
2020-11-10,wheat,Nigeria,2018/19,Current year,0.2,0.06,4.66,4.32,0.4,0.2,,0.05
2020-11-10,wheat,Sel. Mideast  8/,2018/19,Current year,15.27,17.88,17.23,37.7,0.63,12.05,,3.45
2020-11-10,wheat,Southeast Asia  9/,2018/19,Current year,5.51,0.0,26.72,25.29,1.07,5.87,,7.94
2020-11-10,wheat,India,2018/19,Current year,13.23,99.87,0.02,95.63,0.5,16.99,,5.0
2020-11-10,wheat,Kazakhstan,2018/19,Current year,2.54,13.95,0.09,6.6,8.3,1.68,,1.8
2020-11-10,wheat,World  3/,2019/20 Est.,Next year,284.11,764.94,185.29,748.3,191.83,300.76,,139.06
2020-11-10,wheat,World Less China,2019/20 Est.,Next year,144.35,631.35,179.91,622.3,190.78,149.07,,120.06
2020-11-10,wheat,United States,2019/20 Est.,Next year,29.39,52.58,2.86,30.57,26.28,27.98,,2.76
2020-11-10,wheat,Total Foreign,2019/20 Est.,Next year,254.73,712.36,182.43,717.73,165.55,272.78,,136.3
2020-11-10,wheat,Major Exporters  4/,2019/20 Est.,Next year,38.5,325.37,6.66,195.16,141.55,33.82,,81.11
2020-11-10,wheat,Argentina,2019/20 Est.,Next year,1.74,19.76,0.01,6.3,13.5,1.7,,0.05
2020-11-10,wheat,Australia,2019/20 Est.,Next year,5.44,15.2,0.75,8.4,9.5,3.49,,4.9
2020-11-10,wheat,Canada,2019/20 Est.,Next year,6.04,32.67,0.68,9.26,24.63,5.5,,4.16
2020-11-10,wheat,European Union  5/,2019/20 Est.,Next year,15.92,154.96,4.8,122.5,38.43,14.75,,52.5
2020-11-10,wheat,Russia,2019/20 Est.,Next year,7.78,73.61,0.33,40.0,34.49,7.23,,17.0
2020-11-10,wheat,Ukraine,2019/20 Est.,Next year,1.59,29.17,0.1,8.7,21.01,1.15,,2.5
2020-11-10,wheat,Major Importers  6/,2019/20 Est.,Next year,182.39,202.53,122.16,297.59,12.74,196.75,,36.79
2020-11-10,wheat,Bangladesh,2019/20 Est.,Next year,1.26,1.2,6.8,7.4,0.0,1.86,,0.3
2020-11-10,wheat,Brazil,2019/20 Est.,Next year,1.06,5.2,7.2,12.1,0.42,0.94,,0.5
2020-11-10,wheat,China,2019/20 Est.,Next year,139.77,133.59,5.38,126.0,1.05,151.68,,19.0
2020-11-10,wheat,Japan,2019/20 Est.,Next year,1.08,1.1,5.68,6.37,0.29,1.2,,0.65
2020-11-10,wheat,N. Africa  7/,2019/20 Est.,Next year,15.53,18.4,27.74,46.25,1.06,14.36,,1.85
2020-11-10,wheat,Nigeria,2019/20 Est.,Next year,0.2,0.06,5.34,4.9,0.4,0.3,,0.05
2020-11-10,wheat,Sel. Mideast  8/,2019/20 Est.,Next year,12.05,22.19,17.71,38.47,0.78,12.7,,3.6
2020-11-10,wheat,Southeast Asia  9/,2019/20 Est.,Next year,5.87,0.0,26.45,25.25,1.08,5.99,,7.64
2020-11-10,wheat,India,2019/20 Est.,Next year,16.99,103.6,0.02,96.11,0.51,23.99,,6.0
2020-11-10,wheat,Kazakhstan,2019/20 Est.,Next year,1.68,11.45,0.58,6.1,6.99,0.63,,1.3
2020-11-10,wheat,World  3/,2020/21 Proj.,Outlook year,300.76,772.38,187.62,752.68,190.79,320.45,,137.13
2020-11-10,wheat,World Less China,2020/21 Proj.,Outlook year,149.07,636.38,179.62,621.68,189.79,156.77,,116.13
2020-11-10,wheat,United States,2020/21 Proj.,Outlook year,27.98,49.69,3.4,30.67,26.54,23.86,,2.72
2020-11-10,wheat,Total Foreign,2020/21 Proj.,Outlook year,272.78,722.68,184.22,722.01,164.26,296.59,,134.41
2020-11-10,wheat,Major Exporters  4/,2020/21 Proj.,Outlook year,33.82,327.05,6.93,190.35,139.5,37.95,,77.05
2020-11-10,wheat,Argentina,2020/21 Proj.,Outlook year,1.7,18.0,0.01,6.05,12.5,1.16,,0.05
2020-11-10,wheat,Australia,2020/21 Proj.,Outlook year,3.49,28.5,0.2,7.5,19.0,5.69,,4.0
2020-11-10,wheat,Canada,2020/21 Proj.,Outlook year,5.5,35.0,0.45,9.7,25.0,6.25,,4.5
2020-11-10,wheat,European Union  5/,2020/21 Proj.,Outlook year,14.75,136.55,5.7,118.0,26.0,13.0,,48.5
2020-11-10,wheat,Russia,2020/21 Proj.,Outlook year,7.23,83.5,0.5,41.0,39.5,10.73,,18.0
2020-11-10,wheat,Ukraine,2020/21 Proj.,Outlook year,1.15,25.5,0.08,8.1,17.5,1.12,,2.0
2020-11-10,wheat,Major Importers  6/,2020/21 Proj.,Outlook year,196.75,205.17,122.85,304.41,12.88,207.48,,38.31
2020-11-10,wheat,Bangladesh,2020/21 Proj.,Outlook year,1.86,1.25,6.6,7.5,0.0,2.21,,0.3
2020-11-10,wheat,Brazil,2020/21 Proj.,Outlook year,0.94,6.6,6.7,12.2,0.7,1.34,,0.5
2020-11-10,wheat,China,2020/21 Proj.,Outlook year,151.68,136.0,8.0,131.0,1.0,163.68,,21.0
2020-11-10,wheat,Japan,2020/21 Proj.,Outlook year,1.2,1.1,5.6,6.3,0.28,1.32,,0.6
2020-11-10,wheat,N. Africa  7/,2020/21 Proj.,Outlook year,14.36,16.64,29.7,46.95,0.99,12.76,,1.75
2020-11-10,wheat,Nigeria,2020/21 Proj.,Outlook year,0.3,0.06,5.1,4.76,0.4,0.3,,0.05
2020-11-10,wheat,Sel. Mideast  8/,2020/21 Proj.,Outlook year,12.7,22.2,18.2,39.41,0.67,13.02,,3.62
2020-11-10,wheat,Southeast Asia  9/,2020/21 Proj.,Outlook year,5.99,0.0,26.35,25.24,1.09,6.01,,7.39
2020-11-10,wheat,India,2020/21 Proj.,Outlook year,23.99,107.59,0.03,99.5,1.0,31.11,,6.5
2020-11-10,wheat,Kazakhstan,2020/21 Proj.,Outlook year,0.63,12.5,0.2,6.2,6.5,0.63,,1.4
2020-11-10,corn,World  3/,2018/19,Current year,340.76,1123.35,164.42,1144.29,181.73,319.83,,703.43
2020-11-10,corn,World Less China,2018/19,Current year,118.24,866.18,159.94,870.29,181.71,109.66,,512.43
2020-11-10,corn,United States,2018/19,Current year,54.37,364.26,0.71,310.45,52.48,56.41,,137.91
2020-11-10,corn,Total Foreign,2018/19,Current year,286.39,759.09,163.71,833.84,129.25,263.42,,565.53
2020-11-10,corn,Major Exporters  4/,2018/19,Current year,16.16,211.04,2.25,108.04,111.47,9.95,,86.34
2020-11-10,corn,Argentina,2018/19,Current year,2.41,51.0,0.0,13.8,37.24,2.37,,9.7
2020-11-10,corn,Brazil,2018/19,Current year,9.32,101.0,1.66,67.0,39.68,5.29,,57.0
2020-11-10,corn,Russia,2018/19,Current year,0.2,11.42,0.04,8.5,2.77,0.38,,7.6
2020-11-10,corn,South Africa,2018/19,Current year,2.67,11.82,0.51,12.54,1.45,1.02,,7.04
2020-11-10,corn,Ukraine,2018/19,Current year,1.57,35.81,0.04,6.2,30.32,0.89,,5.0
2020-11-10,corn,Major Importers  5/,2018/19,Current year,23.25,129.06,99.36,224.47,5.03,22.17,,169.33
2020-11-10,corn,Egypt,2018/19,Current year,1.85,6.8,9.37,16.2,0.0,1.81,,13.7
2020-11-10,corn,European Union  6/,2018/19,Current year,9.16,64.36,25.25,87.5,3.63,7.64,,67.0
2020-11-10,corn,Japan,2018/19,Current year,1.39,0.0,16.05,16.0,0.0,1.45,,12.3
2020-11-10,corn,Mexico,2018/19,Current year,5.65,27.6,16.66,44.1,0.72,5.09,,25.9
2020-11-10,corn,Southeast Asia  7/,2018/19,Current year,2.54,30.14,16.66,45.3,0.68,3.37,,37.6
2020-11-10,corn,South Korea,2018/19,Current year,1.85,0.08,10.86,10.95,0.0,1.84,,8.56
2020-11-10,corn,Selected Other,2018/19,Current year,,,,,,0.0,,
2020-11-10,corn,Canada,2018/19,Current year,2.42,13.89,2.56,15.09,1.8,1.98,,9.3
2020-11-10,corn,China,2018/19,Current year,222.53,257.17,4.48,274.0,0.02,210.16,,191.0
2020-11-10,corn,World  3/,2019/20 Est.,Next year,319.83,1116.19,165.79,1132.68,171.01,303.33,,713.61
2020-11-10,corn,World Less China,2019/20 Est.,Next year,109.66,855.41,158.2,854.68,171.0,102.81,,520.61
2020-11-10,corn,United States,2019/20 Est.,Next year,56.41,345.96,1.06,307.58,45.17,50.68,,148.02
2020-11-10,corn,Total Foreign,2019/20 Est.,Next year,263.42,770.22,164.73,825.1,125.84,252.65,,565.6
2020-11-10,corn,Major Exporters  4/,2019/20 Est.,Next year,9.95,219.16,1.28,111.15,107.9,11.33,,89.2
2020-11-10,corn,Argentina,2019/20 Est.,Next year,2.37,51.0,0.01,13.5,38.0,1.87,,9.5
2020-11-10,corn,Brazil,2019/20 Est.,Next year,5.29,102.0,1.2,69.0,34.0,5.49,,59.0
2020-11-10,corn,Russia,2019/20 Est.,Next year,0.38,14.28,0.05,9.7,4.2,0.8,,8.7
2020-11-10,corn,South Africa,2019/20 Est.,Next year,1.02,16.0,0.0,12.6,2.5,1.92,,6.8
2020-11-10,corn,Ukraine,2019/20 Est.,Next year,0.89,35.89,0.02,6.35,29.2,1.25,,5.2
2020-11-10,corn,Major Importers  5/,2019/20 Est.,Next year,22.17,129.1,95.68,220.25,6.4,20.29,,164.4
2020-11-10,corn,Egypt,2019/20 Est.,Next year,1.81,6.4,10.6,17.1,0.01,1.7,,14.6
2020-11-10,corn,European Union  6/,2019/20 Est.,Next year,7.64,66.7,19.0,81.4,4.8,7.14,,60.2
2020-11-10,corn,Japan,2019/20 Est.,Next year,1.45,0.0,15.89,15.95,0.0,1.39,,12.3
2020-11-10,corn,Mexico,2019/20 Est.,Next year,5.09,26.5,16.53,43.8,1.0,3.32,,25.6
2020-11-10,corn,Southeast Asia  7/,2019/20 Est.,Next year,3.37,29.35,17.37,45.65,0.59,3.85,,37.8
2020-11-10,corn,South Korea,2019/20 Est.,Next year,1.84,0.08,11.89,11.8,0.0,2.0,,9.5
2020-11-10,corn,Selected Other,2019/20 Est.,Next year,,,,,,0.0,,
2020-11-10,corn,Canada,2019/20 Est.,Next year,1.98,13.4,1.84,13.96,0.71,2.56,,8.66
2020-11-10,corn,China,2019/20 Est.,Next year,210.16,260.78,7.6,278.0,0.01,200.53,,193.0
